customer_id,senior_citizen,partner,tenure_months,contract,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,support_calls,churn
C102603,1,No,41,One year,No,Credit card,Yes,47.2,1905.53,0,No
C102604,0,No,29,Month-to-month,DSL,Bank transfer,No,38.43,1149.2,2,Yes
C102605,0,No,44,Month-to-month,DSL,Mailed check,No,18.0,822.64,3,Yes
C102606,0,Yes,67,One year,Fiber optic,Electronic check,No,23.52,1587.48,3,No
C102607,0,Yes,40,Month-to-month,DSL,Bank transfer,Yes,129.56,5189.42,1,Yes
C102608,0,Yes,25,One year,Fiber optic,Electronic check,Yes,50.3,1298.97,0,No
C102609,0,Yes,63,Month-to-month,DSL,Electronic check,No,127.1,7966.47,1,No
C102610,1,Yes,32,Two year,Fiber optic,Electronic check,Yes,82.09,2657.91,2,Yes
C102611,1,Yes,44,Two year,DSL,Bank transfer,Yes,68.51,3002.53,3,No
C102612,0,No,9,Month-to-month,Fiber optic,Bank transfer,Yes,24.98,252.2,1,No
C102613,0,No,37,One year,DSL,Electronic check,Yes,70.14,2598.19,1,No
C102614,0,No,31,Month-to-month,DSL,Electronic check,Yes,126.77,3898.8,0,Yes
C102615,0,No,8,Month-to-month,Fiber optic,Bank transfer,Yes,116.73,921.43,1,Yes
C102616,0,No,15,Month-to-month,DSL,Bank transfer,No,78.23,1198.99,3,No
C102617,0,No,51,Two year,No,Bank transfer,Yes,35.54,1807.28,3,No
C102618,0,No,13,Two year,DSL,Electronic check,Yes,41.29,521.23,1,No
C102619,0,No,9,Two year,Fiber optic,Bank transfer,No,44.42,384.08,5,No
C102620,0,Yes,4,Two year,DSL,Credit card,Yes,108.34,449.42,2,No
C102621,0,No,1,Two year,Fiber optic,Bank transfer,Yes,118.95,162.72,1,No
C102622,0,Yes,31,Month-to-month,DSL,Electronic check,Yes,75.88,2298.76,3,Yes
C102623,0,No,35,Two year,DSL,Bank transfer,Yes,60.91,2201.87,1,No
C102624,0,Yes,45,One year,Fiber optic,Mailed check,Yes,116.46,5245.79,2,No
C102625,0,Yes,41,Month-to-month,DSL,Electronic check,Yes,40.64,1680.75,2,No
C102626,0,Yes,39,One year,DSL,Electronic check,Yes,71.55,2779.54,0,No
C102627,0,Yes,72,Month-to-month,DSL,Credit card,No,83.89,6039.99,1,No
C102628,0,Yes,18,Month-to-month,Fiber optic,Mailed check,No,44.12,798.97,1,No
C102629,0,No,51,Month-to-month,Fiber optic,Credit card,Yes,50.92,2570.69,1,No
C102630,1,No,5,Month-to-month,Fiber optic,Mailed check,Yes,48.59,222.81,2,Yes
C102631,0,Yes,61,Month-to-month,Fiber optic,Mailed check,Yes,112.5,6892.11,2,No
C102632,0,No,26,Two year,Fiber optic,Electronic check,Yes,127.43,3274.37,2,Yes
C102633,0,No,25,One year,Fiber optic,Bank transfer,No,73.44,1847.03,1,Yes
C102634,0,Yes,9,Month-to-month,Fiber optic,Electronic check,Yes,61.95,548.29,2,Yes
C102635,0,No,37,Month-to-month,DSL,Mailed check,Yes,52.0,1899.98,1,No
C102636,1,Yes,29,Month-to-month,Fiber optic,Electronic check,Yes,70.05,2080.75,0,No
C102637,0,No,71,Month-to-month,DSL,Mailed check,No,53.49,3773.93,0,No
C102638,0,No,12,Two year,Fiber optic,Mailed check,Yes,67.09,776.83,2,Yes
C102639,0,No,30,Month-to-month,DSL,Electronic check,Yes,82.4,2467.33,0,Yes
C102640,0,No,65,One year,Fiber optic,Electronic check,Yes,57.84,3740.39,2,No
C102641,0,Yes,58,One year,No,Credit card,No,64.31,3730.14,1,No
C102642,0,Yes,55,One year,No,Electronic check,No,64.44,3548.08,0,No
C102643,0,No,38,Two year,Fiber optic,Electronic check,No,60.47,2303.73,0,Yes
C102644,1,No,63,Month-to-month,DSL,Electronic check,Yes,56.76,3572.78,1,No
C102645,0,Yes,16,Two year,Fiber optic,Mailed check,Yes,92.87,1468.37,2,No
C102646,1,No,59,One year,DSL,Bank transfer,Yes,18.0,1078.09,4,No
C102647,1,No,42,One year,Fiber optic,Electronic check,Yes,117.23,4920.87,1,No
C102648,1,No,25,One year,Fiber optic,Mailed check,No,74.07,1839.36,0,Yes
C102649,1,Yes,15,Two year,Fiber optic,Bank transfer,No,88.3,1361.5,2,No
C102650,0,No,38,Two year,No,Electronic check,Yes,91.75,3483.47,1,No
C102651,0,No,0,Month-to-month,DSL,Credit card,Yes,48.76,,1,No
C102652,0,Yes,52,Two year,DSL,Credit card,Yes,42.57,2244.31,1,No
C102653,0,Yes,17,One year,Fiber optic,Electronic check,Yes,39.03,695.7,2,Yes
C102654,0,Yes,28,Month-to-month,Fiber optic,Mailed check,Yes,62.59,1769.8,2,Yes
C102655,0,Yes,14,Two year,Fiber optic,Electronic check,Yes,90.98,1273.7,2,No
C102656,0,Yes,33,Month-to-month,No,Electronic check,Yes,52.49,1730.57,1,No
C102657,0,Yes,27,One year,No,Mailed check,No,88.24,2376.38,0,No
C102658,0,Yes,13,Month-to-month,Fiber optic,Mailed check,No,18.0,179.83,1,No
C102659,0,No,64,Month-to-month,DSL,Mailed check,Yes,58.43,3757.49,1,No
C102660,0,No,55,Two year,Fiber optic,Electronic check,Yes,105.01,5781.66,0,No
C102661,0,Yes,28,Month-to-month,Fiber optic,Electronic check,No,64.87,1837.0,2,Yes
C102662,0,Yes,4,Month-to-month,DSL,Credit card,No,45.13,177.59,0,Yes
C102663,0,No,61,Month-to-month,Fiber optic,Credit card,Yes,50.29,3084.31,1,No
C102664,0,Yes,50,Month-to-month,Fiber optic,Electronic check,No,18.0,865.56,0,No
C102665,0,Yes,40,Two year,DSL,Bank transfer,Yes,39.65,1556.77,1,No
C102666,0,No,44,Two year,Fiber optic,Mailed check,Yes,101.72,4413.77,3,No
C102667,0,Yes,0,Month-to-month,No,Bank transfer,Yes,52.52,,1,No
C102668,0,No,34,One year,DSL,Bank transfer,No,56.06,1886.73,0,No
C102669,1,Yes,13,Month-to-month,No,Credit card,Yes,18.0,211.42,1,No
C102670,0,Yes,47,One year,DSL,Electronic check,Yes,21.07,998.66,1,No
C102671,1,Yes,67,Month-to-month,No,Mailed check,No,105.7,7071.26,0,No
C102672,0,Yes,38,Month-to-month,Fiber optic,Credit card,Yes,88.52,3327.93,0,Yes
C102673,0,Yes,44,Month-to-month,DSL,Electronic check,No,31.08,1431.14,1,No
C102674,1,No,48,One year,DSL,Electronic check,Yes,51.08,2450.91,2,No
C102675,0,Yes,67,Month-to-month,No,Bank transfer,Yes,69.12,4603.96,1,No
C102676,0,No,2,Month-to-month,Fiber optic,Bank transfer,Yes,34.12,51.49,1,Yes
C102677,0,Yes,22,Two year,DSL,Bank transfer,Yes,18.0,391.67,1,No
C102678,0,Yes,19,One year,DSL,Bank transfer,Yes,65.22,1234.8,1,No
C102679,0,Yes,52,Month-to-month,Fiber optic,Bank transfer,Yes,87.18,4565.91,0,No
C102680,0,No,32,Two year,No,Electronic check,Yes,87.76,2806.33,0,No
C102681,0,No,56,Two year,Fiber optic,Bank transfer,No,96.26,5436.94,2,No
C102682,1,No,34,Month-to-month,Fiber optic,Bank transfer,Yes,23.39,784.45,2,Yes
C102683,1,No,71,One year,DSL,Credit card,Yes,71.74,5104.2,2,No
C102684,0,No,55,Month-to-month,Fiber optic,Electronic check,No,61.95,3432.8,0,Yes
C102685,0,No,1,One year,Fiber optic,Electronic check,Yes,67.38,97.26,1,Yes
C102686,0,Yes,72,Month-to-month,Fiber optic,Bank transfer,No,63.65,4615.6,1,Yes
C102687,0,No,69,One year,Fiber optic,Electronic check,No,50.19,3456.31,3,No
C102688,1,Yes,3,Month-to-month,DSL,Electronic check,No,18.0,53.86,2,No
C102689,0,No,28,Month-to-month,No,Credit card,Yes,104.85,2873.81,1,Yes
C102690,0,Yes,70,Two year,DSL,Mailed check,No,79.9,5588.1,2,No
C102691,0,Yes,61,Month-to-month,Fiber optic,Electronic check,No,25.47,1580.95,1,No
C102692,0,Yes,34,Two year,DSL,Electronic check,Yes,84.19,2884.88,2,Yes
C102693,0,Yes,39,Two year,No,Electronic check,Yes,56.58,2204.46,1,No
C102694,0,Yes,2,Two year,DSL,Credit card,Yes,57.43,157.34,0,No
C102695,0,No,41,Month-to-month,Fiber optic,Mailed check,No,46.95,1915.35,1,Yes
C102696,0,Yes,48,Two year,Fiber optic,Electronic check,No,86.11,4115.38,0,No
C102697,0,No,26,Month-to-month,No,Mailed check,Yes,46.01,1184.56,0,Yes
C102698,0,Yes,22,Month-to-month,No,Electronic check,No,37.09,787.92,1,No
C102699,1,Yes,60,Two year,Fiber optic,Electronic check,Yes,103.95,6252.56,1,No
C102700,0,No,32,One year,No,Electronic check,Yes,64.63,2075.37,1,No
C102701,0,Yes,19,Month-to-month,Fiber optic,Mailed check,No,65.58,1261.27,4,Yes
C102702,0,No,27,Month-to-month,Fiber optic,Electronic check,Yes,90.77,2440.43,0,Yes
C102703,0,Yes,35,Two year,DSL,Mailed check,Yes,49.97,1747.5,1,No
C102704,0,Yes,18,One year,DSL,Mailed check,No,55.96,952.82,1,No
C102705,1,No,40,Month-to-month,Fiber optic,Mailed check,Yes,79.17,3176.21,1,No
C102706,1,Yes,62,Two year,No,Electronic check,Yes,23.76,1475.59,2,No
C102707,0,No,54,Month-to-month,No,Electronic check,No,76.63,4110.51,0,No
C102708,0,Yes,16,Month-to-month,Fiber optic,Electronic check,Yes,47.33,754.66,0,Yes
C102709,0,Yes,34,One year,DSL,Mailed check,Yes,95.66,3245.99,1,Yes
C102710,1,No,39,Two year,DSL,Bank transfer,Yes,86.4,3413.71,4,No
C102711,0,No,49,Month-to-month,DSL,Electronic check,Yes,82.44,4013.03,2,No
C102712,1,No,55,Month-to-month,No,Bank transfer,Yes,21.79,1206.74,2,No
C102713,1,Yes,35,Month-to-month,DSL,Bank transfer,No,66.9,2314.23,1,Yes
C102714,0,Yes,22,Two year,Fiber optic,Electronic check,Yes,34.68,749.01,0,Yes
C102715,0,No,48,Month-to-month,Fiber optic,Electronic check,Yes,68.89,3313.64,0,Yes
C102716,1,No,9,Month-to-month,No,Electronic check,No,18.0,156.72,1,No
C102717,0,No,49,Two year,No,Electronic check,No,23.78,1165.07,0,No
C102718,0,No,65,Month-to-month,Fiber optic,Mailed check,No,105.67,6876.87,1,No
C102719,0,No,51,One year,Fiber optic,Electronic check,No,81.07,4122.23,1,No
C102720,0,Yes,31,Month-to-month,DSL,Credit card,Yes,59.39,1863.19,0,Yes
C102721,0,No,60,Two year,Fiber optic,Mailed check,No,42.74,2556.76,0,No
C102722,1,Yes,38,Month-to-month,Fiber optic,Bank transfer,Yes,37.47,1421.42,0,No
C102723,0,No,39,Month-to-month,No,Bank transfer,Yes,76.0,2973.03,2,Yes
C102724,0,Yes,62,Month-to-month,No,Mailed check,No,59.69,3706.46,0,No
C102725,0,No,14,One year,No,Credit card,Yes,116.4,1645.71,0,No
C102726,1,No,56,One year,DSL,Credit card,Yes,64.46,3617.68,1,No
C102727,0,No,49,Month-to-month,Fiber optic,Mailed check,No,71.76,3527.97,2,No
C102728,0,Yes,38,Month-to-month,No,Electronic check,No,28.34,1068.79,2,Yes
C102729,0,Yes,5,Two year,Fiber optic,Mailed check,Yes,59.18,269.18,1,No
C102730,1,No,55,Month-to-month,Fiber optic,Electronic check,Yes,75.31,4106.36,0,No
C102731,0,Yes,15,Month-to-month,No,Mailed check,Yes,58.82,840.53,1,Yes
C102732,0,Yes,65,One year,DSL,Mailed check,Yes,55.43,3647.02,0,No
C102733,0,No,57,Month-to-month,No,Mailed check,Yes,79.81,4493.85,2,No
C102734,0,Yes,26,Month-to-month,Fiber optic,Bank transfer,Yes,115.44,3031.28,1,Yes
C102735,0,No,31,Month-to-month,No,Electronic check,Yes,74.35,2284.33,1,Yes
C102736,0,Yes,1,Month-to-month,DSL,Mailed check,Yes,104.33,133.99,2,Yes
C102737,0,Yes,36,Month-to-month,DSL,Electronic check,No,88.65,3136.34,0,Yes
C102738,0,No,4,One year,No,Bank transfer,Yes,102.53,404.24,1,Yes
C102739,0,Yes,72,One year,Fiber optic,Bank transfer,Yes,51.71,3759.47,3,No
C102740,0,No,46,Month-to-month,DSL,Electronic check,Yes,63.79,2952.17,2,Yes
C102741,0,Yes,17,Two year,DSL,Bank transfer,No,63.92,1078.21,1,No
C102742,0,Yes,58,Month-to-month,No,Electronic check,Yes,86.39,4962.05,0,No
C102743,1,Yes,1,One year,No,Bank transfer,No,93.77,60.71,1,No
C102744,0,No,40,Month-to-month,DSL,Mailed check,Yes,73.75,2984.73,1,Yes
C102745,0,No,8,One year,Fiber optic,Mailed check,No,96.3,761.69,1,No
C102746,1,Yes,3,Month-to-month,Fiber optic,Bank transfer,Yes,53.1,157.5,2,Yes
C102747,0,Yes,17,Month-to-month,No,Credit card,No,96.56,1648.61,1,Yes
C102748,0,Yes,21,Month-to-month,No,Bank transfer,Yes,100.47,2077.3,3,No
C102749,0,No,52,Month-to-month,No,Mailed check,Yes,90.32,4706.82,1,No
C102750,1,Yes,65,Month-to-month,Fiber optic,Bank transfer,No,74.03,4801.46,0,No
C102751,0,Yes,56,One year,Fiber optic,Mailed check,Yes,91.4,5125.74,0,No
C102752,0,Yes,54,Two year,DSL,Bank transfer,Yes,43.18,2317.27,2,No
C102753,0,No,41,Month-to-month,DSL,Credit card,Yes,75.95,3074.62,1,Yes
C102754,1,No,27,Two year,Fiber optic,Electronic check,Yes,79.02,2122.86,5,Yes
C102755,0,No,18,One year,DSL,Electronic check,Yes,30.11,558.0,2,No
C102756,0,Yes,69,Two year,Fiber optic,Electronic check,Yes,84.24,5822.41,1,No
C102757,0,Yes,38,One year,DSL,Electronic check,Yes,32.54,1237.29,1,No
C102758,0,Yes,41,One year,Fiber optic,Mailed check,Yes,57.16,2366.01,1,No
C102759,0,No,1,Month-to-month,Fiber optic,Electronic check,Yes,71.19,66.1,0,Yes
C102760,0,Yes,33,One year,Fiber optic,Bank transfer,Yes,48.08,1588.05,1,No
C102761,0,Yes,49,Two year,No,Electronic check,Yes,72.48,3539.53,1,No
C102762,0,No,36,Month-to-month,DSL,Electronic check,Yes,72.0,2615.92,0,Yes
C102763,0,No,44,Month-to-month,No,Bank transfer,Yes,45.39,2004.45,2,Yes
C102764,1,No,59,Month-to-month,DSL,Mailed check,Yes,87.04,5121.44,2,No
C102765,1,Yes,1,Two year,Fiber optic,Mailed check,No,47.08,9.85,1,No
C102766,0,No,66,Month-to-month,Fiber optic,Credit card,Yes,130.0,8607.62,4,Yes
C102767,1,No,59,One year,DSL,Credit card,Yes,66.72,3917.88,4,No
C102768,1,Yes,30,Two year,Fiber optic,Mailed check,No,34.86,1047.6,0,No
C102769,0,Yes,55,Two year,DSL,Electronic check,No,40.47,2284.66,0,No
C102770,0,Yes,4,Month-to-month,No,Electronic check,No,104.43,437.76,2,Yes
C102771,0,Yes,22,One year,No,Credit card,Yes,57.73,1310.34,0,No
C102772,0,Yes,7,Two year,Fiber optic,Bank transfer,No,29.09,190.18,1,No
C102773,0,Yes,46,Month-to-month,DSL,Bank transfer,No,95.61,4424.83,1,No
C102774,1,Yes,62,One year,Fiber optic,Bank transfer,No,57.53,3567.53,0,No
C102775,0,No,43,Month-to-month,Fiber optic,Electronic check,No,89.6,3861.95,0,Yes
C102776,1,Yes,51,One year,DSL,Mailed check,No,98.07,5052.09,4,No
C102777,0,Yes,10,Month-to-month,DSL,Credit card,No,78.23,775.33,2,Yes
C102778,0,Yes,68,Month-to-month,DSL,Credit card,Yes,130.0,8840.48,1,No
C102779,1,No,14,Month-to-month,Fiber optic,Electronic check,Yes,18.26,233.06,1,Yes
C102780,0,No,38,Month-to-month,No,Bank transfer,Yes,45.46,1749.69,1,Yes
C102781,0,No,49,Month-to-month,No,Electronic check,No,62.32,3039.66,2,No
C102782,0,No,62,One year,DSL,Credit card,No,130.0,8085.57,0,No
C102783,0,No,68,Month-to-month,No,Electronic check,No,123.94,8386.67,2,Yes
C102784,0,No,43,Month-to-month,Fiber optic,Bank transfer,Yes,108.66,4686.1,1,No
C102785,0,No,42,One year,DSL,Electronic check,No,46.18,1923.47,0,No
C102786,0,Yes,30,One year,No,Bank transfer,No,49.67,1508.36,2,Yes
C102787,0,Yes,41,Month-to-month,No,Bank transfer,Yes,45.14,1850.4,0,No
C102788,0,Yes,49,Two year,No,Electronic check,No,46.5,2265.12,0,No
C102789,0,No,47,Month-to-month,DSL,Credit card,Yes,114.78,5385.0,1,Yes
C102790,0,No,43,Two year,No,Credit card,Yes,62.69,2674.41,1,No
C102791,0,No,32,Month-to-month,DSL,Credit card,Yes,66.66,2154.06,1,No
C102792,0,Yes,14,One year,Fiber optic,Electronic check,No,93.23,1279.0,1,No
C102793,1,No,3,Two year,Fiber optic,Bank transfer,No,20.09,53.59,0,No
C102794,1,Yes,30,Two year,DSL,Mailed check,Yes,71.58,2156.03,0,No
C102795,0,No,28,One year,DSL,Bank transfer,No,37.09,1078.86,2,No
C102796,0,No,44,One year,DSL,Mailed check,No,61.17,2691.25,1,No
C102797,0,No,65,Month-to-month,No,Bank transfer,Yes,52.41,3400.59,0,Yes
C102798,0,No,51,One year,DSL,Electronic check,No,50.86,2600.7,0,No
C102799,0,No,58,One year,Fiber optic,Mailed check,No,76.77,4400.82,0,No
C102800,1,Yes,42,Two year,Fiber optic,Electronic check,Yes,76.64,3188.91,0,No
C102801,0,No,67,Month-to-month,DSL,Electronic check,Yes,63.41,4239.09,4,Yes
C102802,1,No,68,Month-to-month,DSL,Electronic check,No,81.12,5498.34,2,Yes
C102803,0,No,11,One year,DSL,Electronic check,Yes,43.94,443.32,2,No
C102804,0,Yes,46,Month-to-month,DSL,Bank transfer,Yes,90.45,4182.14,3,Yes
C102805,0,Yes,36,Month-to-month,DSL,Mailed check,No,63.81,2303.65,1,No
C102806,0,Yes,70,Month-to-month,DSL,Electronic check,Yes,55.49,3887.81,1,No
C102807,0,No,42,One year,No,Bank transfer,No,46.16,1921.37,0,No
C102808,0,Yes,1,Month-to-month,Fiber optic,Credit card,Yes,62.76,64.74,1,Yes
C102809,0,No,15,Month-to-month,DSL,Credit card,No,126.12,1904.66,2,Yes
C102810,1,Yes,9,Month-to-month,DSL,Credit card,No,68.1,606.28,2,Yes
C102811,0,Yes,14,Two year,Fiber optic,Credit card,Yes,35.67,510.49,1,No
C102812,1,No,6,One year,DSL,Bank transfer,Yes,97.56,565.46,0,Yes
C102813,0,No,57,Month-to-month,DSL,Credit card,No,55.84,3185.32,1,No
C102814,0,Yes,36,Month-to-month,DSL,Credit card,Yes,78.51,2854.92,1,No
C102815,0,No,49,One year,No,Electronic check,Yes,51.83,2570.47,2,No
C102816,0,No,72,Month-to-month,Fiber optic,Credit card,Yes,108.42,7839.43,1,No
C102817,0,No,47,One year,Fiber optic,Credit card,No,52.28,2464.3,2,No
C102818,0,No,34,Month-to-month,Fiber optic,Bank transfer,No,111.94,3806.75,2,Yes
C102819,0,Yes,19,Two year,Fiber optic,Credit card,Yes,38.52,720.66,2,No
C102820,1,No,55,Month-to-month,DSL,Mailed check,No,61.21,3321.36,0,No
C102821,0,Yes,36,One year,No,Mailed check,No,112.0,3998.38,2,No
C102822,0,No,55,Month-to-month,DSL,Bank transfer,No,75.05,4123.55,1,Yes
C102823,0,No,1,Two year,Fiber optic,Bank transfer,No,130.0,127.29,1,No
C102824,0,No,11,Two year,Fiber optic,Credit card,Yes,61.93,716.54,2,No
C102825,0,Yes,9,One year,Fiber optic,Credit card,No,77.71,732.26,4,Yes
C102826,0,No,49,Month-to-month,DSL,Bank transfer,No,127.15,6213.19,1,No
C102827,1,Yes,37,Month-to-month,Fiber optic,Credit card,No,24.58,929.92,0,No
C102828,1,Yes,23,Two year,DSL,Electronic check,No,20.87,468.08,1,No
C102829,0,Yes,22,One year,No,Credit card,No,46.13,1031.93,1,No
C102830,1,No,44,Month-to-month,DSL,Electronic check,No,94.4,4173.75,2,No
C102831,0,No,70,Month-to-month,Fiber optic,Mailed check,Yes,21.7,1550.05,1,Yes
C102832,0,Yes,72,Month-to-month,Fiber optic,Electronic check,No,87.91,6317.2,0,No
C102833,0,Yes,34,Two year,DSL,Mailed check,No,85.8,2942.56,1,No
C102834,1,Yes,48,One year,DSL,Mailed check,Yes,130.0,6193.18,0,No
C102835,0,Yes,6,One year,Fiber optic,Electronic check,Yes,101.36,640.57,1,Yes
C102836,0,No,69,One year,No,Bank transfer,Yes,80.92,5582.85,3,Yes
C102837,0,Yes,1,Month-to-month,DSL,Bank transfer,Yes,110.77,110.68,2,No
C102838,0,Yes,24,Month-to-month,DSL,Electronic check,No,86.17,2017.14,3,Yes
C102839,1,Yes,52,Month-to-month,Fiber optic,Bank transfer,No,56.2,2912.68,3,Yes
C102840,0,Yes,70,One year,Fiber optic,Electronic check,No,35.66,2530.09,0,No
C102841,0,No,12,Month-to-month,Fiber optic,Electronic check,No,52.92,624.37,3,Yes
C102842,0,Yes,48,Month-to-month,Fiber optic,Electronic check,Yes,68.8,3320.24,0,Yes
C102843,0,Yes,13,Month-to-month,DSL,Bank transfer,Yes,75.25,979.11,2,No
C102844,1,No,3,Month-to-month,DSL,Bank transfer,Yes,18.0,80.57,1,No
C102845,1,Yes,30,One year,No,Bank transfer,Yes,63.41,1907.09,0,No
C102846,0,No,42,Month-to-month,No,Credit card,Yes,70.86,2952.82,0,No
C102847,0,No,19,Month-to-month,Fiber optic,Bank transfer,No,86.43,1643.58,0,Yes
C102848,1,Yes,71,One year,Fiber optic,Credit card,Yes,118.8,8474.83,1,Yes
C102849,1,No,45,Month-to-month,No,Credit card,Yes,75.57,3413.09,1,No
C102850,0,Yes,31,Month-to-month,No,Mailed check,No,42.71,1321.1,2,No
C102851,0,No,35,Month-to-month,No,Electronic check,Yes,18.0,686.39,3,No
C102852,0,Yes,33,Two year,Fiber optic,Electronic check,Yes,90.61,3019.11,1,No
C102853,0,Yes,8,Month-to-month,Fiber optic,Bank transfer,Yes,43.93,371.86,1,Yes
C102854,0,Yes,44,One year,Fiber optic,Mailed check,No,96.01,4232.37,2,Yes
C102855,0,No,57,Two year,No,Electronic check,Yes,111.92,6397.7,2,No
C102856,0,Yes,30,One year,DSL,Credit card,Yes,23.68,729.47,2,No
C102857,0,No,31,Month-to-month,DSL,Credit card,Yes,86.62,2630.65,0,No
C102858,1,Yes,66,One year,DSL,Electronic check,No,108.78,7189.35,0,No
C102859,0,No,44,Month-to-month,Fiber optic,Electronic check,No,100.57,4421.06,0,No
C102860,0,No,21,Month-to-month,DSL,Electronic check,No,18.0,365.51,1,No
C102861,0,Yes,0,Month-to-month,Fiber optic,Mailed check,Yes,44.39,,4,Yes
C102862,0,No,60,Month-to-month,DSL,Credit card,Yes,31.59,1856.5,3,No
C102863,1,No,45,Month-to-month,DSL,Bank transfer,No,85.7,3811.38,0,Yes
C102864,0,No,45,Month-to-month,DSL,Electronic check,No,82.4,3739.16,1,Yes
C102865,0,No,20,Month-to-month,Fiber optic,Mailed check,No,18.0,371.55,1,Yes
C102866,1,Yes,13,Month-to-month,No,Electronic check,Yes,60.98,732.41,1,No
C102867,0,Yes,36,One year,DSL,Mailed check,Yes,94.02,3370.31,0,No
C102868,0,No,55,Two year,Fiber optic,Mailed check,Yes,74.44,4116.21,1,No
C102869,0,Yes,21,Month-to-month,Fiber optic,Bank transfer,No,74.39,1555.19,1,No
C102870,0,Yes,38,One year,DSL,Mailed check,No,59.05,2275.03,2,No
C102871,0,Yes,72,Month-to-month,Fiber optic,Credit card,Yes,38.23,2778.8,5,No
C102872,0,Yes,16,Month-to-month,Fiber optic,Electronic check,Yes,69.49,1077.92,0,Yes
C102873,0,No,16,Month-to-month,Fiber optic,Bank transfer,No,71.56,1141.38,0,Yes
C102874,0,No,17,Month-to-month,Fiber optic,Electronic check,No,88.46,1492.62,2,Yes
C102875,0,Yes,66,Month-to-month,DSL,Electronic check,No,90.89,5964.01,2,No
C102876,0,Yes,38,Month-to-month,DSL,Credit card,No,72.58,2721.68,0,No
C102877,0,Yes,67,Month-to-month,Fiber optic,Bank transfer,No,102.85,6870.8,0,No
C102878,0,No,69,Month-to-month,DSL,Electronic check,Yes,58.75,4037.73,0,No
C102879,1,Yes,30,Month-to-month,Fiber optic,Mailed check,No,26.68,807.48,1,No
C102880,1,No,4,Month-to-month,Fiber optic,Bank transfer,No,84.31,363.35,1,Yes
C102881,0,Yes,22,Month-to-month,Fiber optic,Credit card,Yes,73.79,1636.22,1,Yes
C102882,0,No,39,Month-to-month,No,Bank transfer,No,84.91,3330.25,1,No
C102883,0,Yes,27,Month-to-month,No,Electronic check,Yes,32.07,859.22,2,No
C102884,0,Yes,0,Month-to-month,DSL,Mailed check,Yes,123.72,,1,Yes
C102885,0,No,72,Month-to-month,Fiber optic,Electronic check,No,91.32,6571.33,2,Yes
C102886,0,Yes,22,Month-to-month,Fiber optic,Electronic check,Yes,61.36,1338.88,1,Yes
C102887,0,Yes,45,Two year,Fiber optic,Bank transfer,No,41.94,1934.73,1,No
C102888,0,No,69,Month-to-month,No,Bank transfer,No,102.31,7001.13,2,No
C102889,0,No,39,Month-to-month,Fiber optic,Electronic check,No,36.95,1394.22,1,Yes
C102890,1,Yes,50,Month-to-month,No,Bank transfer,Yes,130.0,6509.57,2,Yes
C102891,0,No,2,Two year,DSL,Bank transfer,Yes,51.6,96.58,0,No
C102892,0,No,50,One year,DSL,Bank transfer,Yes,121.62,6045.08,2,Yes
C102893,0,Yes,61,One year,No,Electronic check,No,64.47,3906.3,3,No
C102894,0,Yes,67,Two year,Fiber optic,Mailed check,Yes,117.42,7844.03,1,No
C102895,0,Yes,6,Month-to-month,DSL,Electronic check,No,47.95,310.01,0,No
C102896,0,Yes,16,Two year,Fiber optic,Electronic check,No,70.57,1159.43,0,No
C102897,0,No,3,Month-to-month,No,Electronic check,Yes,94.14,323.41,0,Yes
C102898,0,Yes,67,One year,DSL,Electronic check,No,89.86,5980.89,1,Yes
C102899,0,No,20,Month-to-month,Fiber optic,Electronic check,No,103.02,2026.22,0,Yes
C102900,0,No,38,Month-to-month,No,Electronic check,Yes,55.38,2068.55,2,Yes
C102901,0,Yes,34,Two year,Fiber optic,Credit card,Yes,72.54,2498.58,1,No
C102902,1,Yes,50,Month-to-month,Fiber optic,Bank transfer,Yes,107.45,5382.93,2,Yes
C102903,0,No,65,Two year,No,Mailed check,No,48.84,3176.6,0,No
